Text,Label
"@FaktaSepakbola Bukan Karena Tolak Israel, FIFA Justru Singgung Soal Tragedi Kanjuruhan di Pengumuman Pembatalan Indonesia Jadi Tuan Rumah Piala Dunia U-20 https://t.co/11TOAJucXF",negatif
Wikipedia Tak Lagi Cantumkan Indonesia Sebagai Peserta Piala Dunia U-20 https://t.co/Fetpghzs3y,negatif
"Piala Dunia U-20 2023 resmi batal digelar di Indonesia. Sejumlah tokoh politik sebelumnya santer menyatakan penolakan terkait kehadiran Timnas Israel di Indonesia, salah satunya Ganjar pranowo.
https://t.co/4fepF9kplC",negatif
"Tidak Ingin Dibully, Plt Menpora Buru-buru Klarifikasi Ucapanya Soal 'Kiamat' Jika Piala Dunia U-20 Indonesia Gagal https://t.co/1vffTYFt7M",negatif
"Kesedihan Para Pemain Timnas Atas Pembatalan Indonesia Sebagai Tuan Rumah Piala Dunia U-20 2023 Tidak Ada Apa2nya, Dibandingkan Dengan Kesedihan Keluarga Korban Tragedi Kanjuruhan. Semoga Saja Kedepannya Sepak Bola Indonesia Bisa Lebih Baik Lagi. https://t.co/Ord6eMDjmI",negatif
"@fifamedia @FIFAcom ....apakah ini salah satu penyebab Indonesia anda batalkan jadi tuan rumah piala dunia U-20 ?

Mohon penjelasannya https://t.co/jLtK3Wy7Sz",positif
"Bukan Karena Tolak Israel, FIFA Justru Singgung Soal Tragedi Kanjuruhan di Pengumuman Pembatalan Indonesia Jadi Tuan Rumah Piala Dunia U-20 https://t.co/11TOAJucXF
#Kanjuruhan #FIFA #Ganjar #PakErick #pialaduniau20",negatif
PSSI Sebut Pembatalan Piala Dunia U-20 di Indonesia Berdampak Secara Ekonomi https://t.co/YMRO5Pd0Mf lewat @Nonstopid BREAKING NEWS FIFA Pak Erick,netral
"FIFA coret Indonesia sebagai tuan rumah Piala Dunia U-20

https://t.co/73vuPuMvQy

#sepakbola #fifa #pialaduniau20 #tuanrumahpialaduniau20 #pssi #Lensaindonesiacom",netral
Akmal Marhali minta pihak-pihak yang Buat Indonesia Batal Piala Dunia U-20 kini harus Tanggung Jawab https://t.co/5kK4jIS5i5,negatif
"Nyeseknya tau ga? Palestina masih bisa main piala Asia 2024, Israel masih bisa main Piala Dunia U-20

Sedangkan Indonesia?

Timnas senior terancam di coret dari Piala Asia 2024
FIX ga bisa main di Piala Dunia U-20
👏👏👏👏👏👏👏👏👏",positif
"Maka lain Kanjuruhan, lain pula kasus DISKRIMINASI terhadap Timnas Israel

✅️ Kanjuruhan tidak diberi sanksi dgn syarat Reformasi sepakbola
✅️ Diskriminasi kpd Israel diberi sanksi tanpa syarat yaitu Indonesia dibatalkan jadi tuan rumah Piala Dunia U-20

Semoga anda paham",positif
"Baju koko kurta raja tojiro
🖇https://t.co/sh6spHUPot

Puas FIFA Ganjar Breaking News Thailand Israel Indonesia Piala Dunia U-20 https://t.co/EdoWgENozQ",positif
"Hari patah hati nasional
Udah mah Piala Dunia U-20 gajadi
Dan taunya udah cape² bikin tugas eh ga di periksa sama sekali🥲
Asik hidup ini kan, Ahhhh!!!!",negatif
Tokoh NU Beri Selamat ke Ganjar Pranowo dan I Wayan Koster karena Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/US2cW1KPYj,positif
"Hore! Akhirnya Indonesia gagal jadi tuan rumah Piala Dunia U-20. Selamat untuk para pahlawan konstitusi yang telah berjuang.

Berkat usaha mereka, timnas U-20 Israel tetap tampil di venue lain, Israel-Palestina tetap berkonflik, dan sepak bola kita hampir pasti kena hukuman. https://t.co/GDJul9shaU",positif
"Kita lihat saja nanti, apakah batalnya Indonesia jadi tuan rumah Piala Dunia U-20 akan berpengaruh pada elektabilitas PDIP dan juga Capresnya di 2024?

Kayaknya sih enggak. 😂",netral
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Erick Thohir: Saya Sudah Berjuang Maksimal https://t.co/oHVxnpkRzB",negatif
"cah, Indonesia gagal jadi tuan rumah Piala Dunia U-20 nih. gimana respon kalian?",negatif
"@sauki084 @idextratime Ganjar terang-terangan menolak Piala Dunia U-20
PKS dan ormas-ormas yang menolak Piala Dunia U-20 ada di barisan Anies

Kalau ada calon lain, saya pilih yang lain aja.",negatif
"polamik konser Agust'D dan polamik Piala dunia u-20 ah sudahlah aku capek, terima kasih aku masih bernafas 😑",positif
"@fiasaurus G ada alasan FIFA banned Israel..
1. Israel anggota resmi FIFA
2. Israel lolos Piala Dunia U-20 lewat jalur kualifikasi.
3. FIFA menjunjung tinggi keseteraan.",negatif
"Indonesia Batal Gelar Piala Dunia U-20 2023, Arya Sinulingga: Yang Saya Khawatirkan PSSI Di-banned FIFA https://t.co/6KgyThyBtt",negatif
"Usai batalnya Piala Dunia U-20 di Indonesia, PERSIS kemungkinan besar akan kembali ke Stadion Manahan dalam sisa laga lanjutan Liga 1 2022-2023.

PERSIS sebelumnya harus berkorban jadi tim musafir karena Stadion Manahan direncanakan akan jadi host Piala Dunia U-20. https://t.co/pdxFflzPL2",netral
"Baju muslim koko kurta lengan panjang 
🖇https://t.co/YX1qQ2tJUj

Puas FIFA Ganjar Breaking News Thailand Israel Indonesia Piala Dunia U-20 https://t.co/hql8IGNqnE",positif
"Buntut Kegagalan Menjadi Tuan Rumah Piala Dunia U-20, Netizen Serbu Ganjar Pranowo😱

 https://t.co/MrGE7enbWt",negatif
"Penolakan terhadap kehadiran Timnas Israel, menjadi alasan pencoretan Indonesia sebagai tuan rumah Piala Dunia U-20. Kondisi ini memanas sejak Gubernur Bali Dan Jawa Tengah menolak kehadiran Timnas Israel. https://t.co/ns6OyEQkD6 https://t.co/TC17DkehSb",negatif
@theo12_ini Bacot jg yg satu ini sik. Pintar jelas2 krn situasi skrng ini sehingga FIFA membuat keputusan membatalkan Indonesia🇮🇩🇮🇩 jadi tuan rumah piala Dunia U 20,positif
"BREAKING NEWS!
Indonesia gagal menjadi tuan rumah ajang Piala Dunia U-20 2023. 

Lewat laman internetnya FIFA resmi membatalkan Indonesia sebagai tuan rumah. https://t.co/kNiBWra17J",negatif
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Tragedi Kanjuruhan Dikabarkan Jadi Penyebab https://t.co/ndW3jnKQSa",negatif
"Usai Batalkan Indonesia Tuan Rumah Piala Dunia U-20, FIFA Siapkan Sanksi untuk PSSI https://t.co/CdRy4HSkdD",netral
"Rekomendasi Baju Koko Baju Muslim Pria 👉

🖇https://t.co/JYqsts6OKG

Puas FIFA Ganjar Breaking News Thailand Israel Indonesia Piala Dunia U-20 https://t.co/OvsHONIydL",positif
"Marselino Curhat Bagaimana Jika Ada Sanksi FIFA, Setelah Indonesia Gagal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/J7wPxvPMPx",negatif
@Ganjarist_Ind memasuki Helatan Piala Dunia U.20 Saya pastikan suplai makian mengalir deras ke GP.,negatif
"🚨Gubernur Jawa Tengah Ganjar Pranowo dan Gubernur Bali Wayan Koster diminta untuk tidak lari dari tanggung jawab atas dibatalkannya Indonesia sebagai tuan rumah Piala Dunia U-20 2023.

Ganjar dan Koster yang semula telah membuat gaduh, dinilai harus bertanggungjawab atas… https://t.co/o7WMzil9t5",positif
"Jujur ini berita sedih
Resmi FIFA batal gelar PIALA DUNIA U-20 2023 di Indonesia hanya karena ego dan mementingkan diri sendiri

Terkubur sudah harapan anak bangsa, miris 😭
@erickthohir
#GueBarengErickThohir https://t.co/ZOEHQwvsXC",negatif
@Sport77Official Mas Hariyanto pernah jadi bagian pelatih Timnas U-20 di Turki.  Bagaimana perasaan mas Hariyanto stlh mendengar berita Timnas U-20 batal tampil di piala dunia??. Padahal Timnas sdh dari tahun 2019 persiapan utk piala dunia U-20. Terimakasih 🙏🙏.,positif
"@erickthohir sudah berjuang maksimal, 
Namun Indonesia Tetap Gagal Gelar Piala Dunia U-20,
Dengan begitu 
Mimpi anak-anak Indonesia untuk tampil di Piala Dunia U-20 2023 harus dikubur dalam-dalam.

#GueBarengErickThohir https://t.co/8lGcIhjXrM",positif
"Resmi, FIFA Coret Indonesia dari Tuan Rumah Piala Dunia U-20 https://t.co/J0NbPhJvS7",netral
"FIFA menyebut situasi terkini menjadi alasan pencoretan Indonesia sebagai tuan rumah Piala Dunia U-20 2023.

#FIFA
#PialaDunia
#U-20
#Indonesia https://t.co/THHam7CVhc",negatif
"Selama di NKRI masih bnyak yg ""mabok"" Kata negara maju akan jauh dicapai, 
Goodbye Tuan Rumah piala dunia u 20 , 😓",positif
"FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023

FIFA resmi membatalkan Indonesia sebagai tuan rumah Piala Dunia U-20 2023. Pihaknya menyampaikan hal tersebut melalui situs resmi, Rabu (29/3) malam.

https://t.co/taAWn3rftW https://t.co/zXpXZVQrXl",netral
"Indonesia sudah resmi batal menjadi tuan rumah Piala Dunia U-20 2023. Di antara banyak pihak yang merasa kecewa, terselip pula sosok badak jawa. Bacuya namanya. https://t.co/wfVztem1Di",negatif
"Walikota Eri Cahyadi kembali mengizinkan Stadion GBT digunakan kembali oleh Persebaya, setelah Piala Dunia U-20 batal digelar di Indonesia. https://t.co/IGwIzhIWjG",netral
"Indonesia gagal menjadi tuan rumah Piala Dunia U-20. Raut-raut kesedihan dan kekecewaan para pemain Timnas Indonesia U-20 pun tergambar jelas.

⁦@ganjarpranowo⁩ kudunya bapak memikirkan dan melihat ekspresi atlis yg terimbas langsung. https://t.co/Kxf9pU5eh0",negatif
"@Chadjudin @bebanpemda @PolJokesID Dari nama kompetisi aja udah beda, Mas. Tingkatan juga udah beda. Pemain juga udah pasti beda-beda. Masuk Piala Dunia jalur tuan rumah. Yang mungkin disesali pemain U-20 timnas ya karena beberapa tahun ke depan belum tentu mereka bisa ikut ajang tersebut.",negatif
"Nyesek, Lyodra Pamer Emoji Patah Hati Usai Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 #Lyodra https://t.co/C0YcXQhpxR &amp;utm_medium=social&amp;utm_source=twitter",negatif
"Merchandise Piala Dunia U-20 udah selesai dicetak dari kapan tau. Rencana rilis mulai Akhir Mei. Gara2 batal, lamngsung dipajang semua di Alfa/Indo hari ini, dan pasti gak laku. Rugi berapa ratus juta mereka ckckck",positif
"skenario2 ngising beling!

sing jelas kae bocah2 timnas u-20 gagal maen nang piala dunia! 

demi lambang didada lak ndasmu!!",positif
"@paseban @fifamedia Awas salah kaprah gaes...

Ternyata Ini Alasan FIFA Hapus Indonesia Sebagai Tuan Rumah Piala Dunia U-20, Bukan Karena Timnas Israel?

https://t.co/l24uc2Bdh0",netral
"ya gmn lagi, tragedi kanjuruhan itu tragedi besar dunia dalam sepak bola. kelihatan begitu bobroknya pengelolaan liga dan sepak bola indonesia. Piala dunia u-20 mau digelar, ada yg protes israel maen. Fifa pasti liat kondisi, demo dll. wajar jika batal.",negatif
"FIFA Coret Indonesia Sebagai Tuan Rumah Piala Dunia U-20, Alasannya Gegara Penolakan Terhadap Timnas Israel? https://t.co/IhSgTuuq4J",negatif
"@CNNIndonesia Penyebab Indonesia gagal jadi tuan rumah piala dunia U-20 :

1. Kualat ngasal ngusut tragedi Kanjuruhan
2. Menuai bibit kebencian Israel

gue hargai orang yang udah cape buat urusan tuan rumah ini. usaha lu baik, tapi itu aja ga cukup. Tuhan tau yang terbaik.  @gibran_tweet",negatif
"Batal Jadi Tuan Rumah Piala Dunia U-20, Indonesia Rugi Triliunan https://t.co/2cx3mUJuN4",negatif
"Njir Piala Dunia U-20 udah ada di depan mata malah jadi kaya gini, hancur sudah mimpi adik² kita 😢",positif
Timnas U-20 Argentina tahun 1997 masih terus memegang rekor sebagai satu-satunya tim yang berhasil menjadi juara Piala Dunia U-20 di kawasan Asia Tenggara 👏👏👏 https://t.co/jKRRSj841X,positif
"PDI   P   dan   para  kadernya  , dan para elite nya  , ternyata  partei ini  adalah  partei  penghianat bagi  simpatisannya  , trima kasih anda telah membuat   membatalkan Indonesia sbg tuan rumah piala Dunia  U 20    anda  memang  kadrun,",positif
"FIFA resmi mencoret Indonesia sebagai tuan rumah Piala Dunia U-20 FIFA 2023.

#NewsSCTV #Liputan6Pagi

Berita lainnya: https://t.co/qb6lW4Vzxl https://t.co/IhJKk5F3ua",netral
"Penyebab Indonesia gagal jadi tuan rumah piala dunia U-20 :

1. Kualat ngasal ngusut tragedi Kanjuruhan
2. Menuai bibit kebencian Israel

gue hargai orang yang udah cape buat urusan tuan rumah ini. usaha lu baik, tapi itu aja ga cukup. Tuhan tau yang terbaik.",negatif
"@sukamilocube @convomf piala dunia u-20 dibatalkan, Indonesia harusnya jd tuan rumah",negatif
Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/rNsn9wbKUV,netral
"sahabatalaqsha: RT @tvOneNews: FIFA Tak Sebut Soal Timnas Israel dalam Pembatalan Tuan Rumah Piala Dunia U-20, Malah Singgung Tragedi Kanjuruhan https://t.co/xLZ4PxPJk2",negatif
"Setelah pertemuan hari ini antara Presiden FIFA Gianni Infantino dan Presiden Persatuan Sepak Bola Seluruh Indonesia (PSSI) Erick Thohir, FIFA telah memutuskan, disebabkan keadaan saat ini, untuk melepaskan Indonesia sebagai tuan rumah Piala Dunia U-20 FIFA 2023.",netral
Kecewa dengan batalnya Piala Dunia U 20...akhirnya juara U 20 Bapak Ganjar dan Bapak Wayan Koster....selamat untuk gelar bagi bapak berdua,positif
"Piala Dunia U-20 Batal Digelar, Pemain Timnas Indonesia: Puas kah Kalian? https://t.co/FyA8YeR8P8",positif
"1. 24 November 2019 Indonesia terpilih Sebagai Tuan rumah Piala Dunia U-20 
2. Penyelanggaraan Piala Dunia U-20 harusnya tahun 2021, karena Covid-19 diundur jadi tahun 2023
3. 2 bulan Menjelang Piala dunia U-20 yaitu  20 mei - 11 juni 2023 tiba2 Batal. 
""Sakitnya Tuh Disini""",negatif
"Penyebab Batalnya Indonesia Jadi Tuan Rumah Piala Dunia U-20, Diminta Bertanggung Jawab https://t.co/frFY2VAxMo",netral
"Dihapus FIFA dari Tuan Rumah Piala Dunia U-20, Erick Thohir : Kita Harus Menerima Keputusan Itu https://t.co/5oYDZxGI7f",positif
"📣BREAKING NEWS
 Secara resmi akhirnya FIFA membatalkan Piala dunia U-20 tahun 2023 di Indonesia berikut pernyataan ketua PSSI Erick Thohir.
FIFA
https://t.co/fj09n32XZJ",netral
"FIFA mencoret Indonesia sebagai tuan rumah Piala Dunia U-20 setelah Presiden FIFA Gianni Infantino melakukan pertemuan dengan Ketua Umum PSSI Erick Thohir di Doha, Qatar, Rabu (29/3).

https://t.co/NWCcB2GLe8",netral
"Pernyataan resmi FIFA Hapus Indonesia jadi tuan rumah Piala Dunia U-20 ,sekalian sanksi dan Sentil Kanjuruhan.

https://t.co/QFYNU5tkq3",netral
"Kemarahan warganet gegara batalnya Piala Dunia U-20 di RI dilampiaskan lewat meme menohok. Ganjar dan Koster jadi Man of The Match (MOTM).

⁦@ganjarpranowo⁩ ⁦@wayan_koster⁩ ⁦@PDI_Perjuangan⁩  https://t.co/hr2spdjOaP",negatif
"Dengan dibatalkannya Piala Dunia U-20 2023 di Indonesia, Timnas Israel U-20 tetap akan bermain di Piala Dunia U-20 2023 karena statusnya lolos kualifikasi.
Sedangkan Indonesia harus dicoret dari participants karena Timnas Indonesia U-20 mendapat jatah partisipasi sbagai Tuan Rmah https://t.co/Bi95JV6p91",positif
"Asa Indonesia tampil di Piala Dunia U-20 2023 hancur sudah setelah FIFA mencabut Indonesia sebagai tuan rumah gegara adanya gelombang menolak Israel.
#detikjabar #FIFA #ErickThohir 
https://t.co/dUSsHTxyta",negatif
Argentina Kandidat Kuat Pengganti Indonesia Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/C0zBzgpqqi,positif
"Menanggapi keputusan FIFA tersebut, Erick Thohir mengaku sudah berjuang semaksimal mungkin untuk memperjuangkan agar penyelenggaraan Piala Dunia U-20 tetap berlangsung di Tanah Air. https://t.co/dOMmZMeNMA",positif
"Kenapa ramenya penolakan Timnas U20 Israel tapi alasan yang menjadikan pembatalan Tuan Rumah Piala Dunia U-20 di Indonesia adalah Tragedi Kanjuruhan? Jawabannya, benang merahnya adalah masalah KEAMANAN.. baik di lapangan maupun diluar lapangan.. #GagalWCU20",negatif
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Erick Thohir: Kita Harus Menerima Keputusan FIFA!!!
😯😮😲

#DavosAgenda
#CabalJahanam_KomunisGlobal
#GreatAwakening

https://t.co/HF29roC5AF",positif
Resmi! Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/AdunhgaedS,netral
"PSSI Sebut Pembatalan Piala Dunia U-20 di Indonesia Berdampak Secara Ekonomi https://t.co/a4brPX3Qbv lewat @Nonstopid 

BREAKING NEWS
Pak Erick
FIFA",netral
"Media Israel Sorot RI Batal Gelar Piala Dunia U-20 usai Isu Penolakan
https://t.co/3EZTBzA0mx",negatif
"Piala Dunia U-20 Batal Digelar di Indonesia, Asisten Pelatih Timnas Indonesia Ungkap Rasa Kecewanya

#FIFA #FIFAU20 #FIFAWorldCup #TimnasIndonesia #timnasindonesiau20
#BreakingNews #SupremeCourt #Thabang #topchef

 https://t.co/mbW1hpaER4",negatif
"PSSI Sebut Pembatalan Piala Dunia U-20 di Indonesia Berdampak Secara Ekonomi https://t.co/1XcBqYF0RP lewat @Nonstopid 

BREAKING NEWS
Pak Erick
FIFA
Mahfud",netral
Pemain Garuda Muda Muhamad Ferari kecewa atas batalnya Indonesia menjadi tuan rumah Piala Dunia U-20. Sejumlah pemain lain juga turut menyuarakan kekecewaan mereka di media sosial. Warganet pun menyerbu media sosial Gubernur Jawa Tengah dan Gubernur Bali. https://t.co/ns6OyEQkD6 https://t.co/3QVqcq4X9O,negatif
"@SiaranBolaLive Yg percaya Piala Dunia u 20 gagal krn aktor politik nalarnya ngak dipake ,ya kali FIFA takut ama gubernur,  kejadian Kanjuruhan menurut saya kartu merah dari FIFA",negatif
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Diego Michiels Pasang Foto Ganjar dan Wayan Koster: Kalian Top! https://t.co/cZjiV1PeKS #TempoBola",positif
FIFA resmi mencabut status Indonesia sebagai tuan rumah untuk Piala Dunia U-20 2023. #bolaupdate #update #bola #text https://t.co/5S6ZxxJoz6,netral
FIFA Hapus Indonesia Sebagai Tuan Rumah Piala Dunia U-20  https://t.co/pZBpG9BzJ7,netral
Media Israel Soroti Pembatalan Indonesia sebagai Tuan Rumah Piala Dunia U-20 https://t.co/PBT7ZX5DWr,netral
"Resmi Indonesia dicopot sebagai tuan rumah Piala Dunia U-20 2023 oleh FIFA.
Ketum PSSI @erickthohir masih trs berjuang agar Indonesia tdk mendapatkn sanksi dri FIFA,sebab sanksi ini memberikn pukulan telak bagi sepak bola yg sdng berbenah dan bertransformasi
#GueBarengErickThohir https://t.co/UiUcrBuDfq",netral
"FIFA Batalkan Indonesia sebagai Tuan Rumah Piala Dunia U-20 

#Fifa #pialaduniau20 #Lampungpost 
https://t.co/siGAsdCLJE",negatif
Radar Bogor : Pengamat : Mereka yang Bikin Piala Dunia U-20 Batal Harus Bertanggung Jawab &lt;  https://t.co/sBdNAQNvXK,positif
"Warganet melampiaskan kekesalannya akibat pembatalan Indonesia sebagai tuan rumah Piala Dunia U-20. Mereka mengamuk di akun Instagram kostergubernurbali.
https://t.co/BV2QQynpJK",negatif
"Setelah Piala Dunia U-20 FIFA batal digelar : 

Apakah Israel menghentikan serangannya ke Palestina ?  Tidak !!! 

Apakah Palestina diberikan Kemerdekaan oleh Israel ? Tidak !!! 

Yang ada malah mimpi Pemain dan Suporter untuk bisa tampil di Piala Dunia U-20 kini terkubur 😭",negatif
"Tag: Gubernur Bali I Wayan Koster - Batalnya Piala Dunia U-20, Gubernur Bali Batasi Komen IG Tak Tahan Dikomentari Netizen https://t.co/GpEn5mRLnz lewat @tribunnews",netral
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Kapan Persib Bisa Main Lagi di Bandung? https://t.co/TLzkEp7Qof",positif
FIFA: Indonesia batal jadi tuan rumah Piala Dunia U-20 2023 @arrahmah #arrahmahcom https://t.co/Yn51uNeeK1,negatif
"Piala Dunia U-20 Batal Digelar di Indonesia, Asisten Pelatih Timnas Indonesia Ungkap Rasa Kecewanya https://t.co/GWjtJuP7IA",negatif
"@mtaufik750 @FaktaSepakbola Betul sangat berbahaya, membiarkan Israel bertanding disini,padahal kita mengutuk perilaku mereka di Palestina,sekaligus gak memberi hak adik² Timnas Indonesia U-20 utk berkembang di Piala Dunia,adalah sama² melanggar konstitusi.",negatif
"Keributan batalnya Indonesia menjadi tuan rumah Piala Dunia U-20 menepikan tingkah menyebalkan Anggota Komisi III DPR RI saat RDPU dengan Komite TPPU. 

Pak @mohmahfudmd ayo dorong terus RUU Perampasan Aset, biar koruptor jadi miskin",negatif
"@The_RedsIndo Mashaallah berkat doa mereka, piala dunia u-20 gagal di selenggarakan di Indonesia, berkah ramadhan, chakzzz",positif
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Marselino Justru Ungkap Kangen Sosok Ini, Wah Siapa Tuh? https://t.co/T6PSB3JSwE",positif
"Dan.... Piala Dunia U-20 tetap dilanjutkan...
Selamat buat Tuan Rumah yang baru, Kalian Beruntung....... 
#konyol
#ganjarpranowoNO
#pssi
#sepakbolatetapdihati",positif
Haiii Kepemerintahan Indonesia Sudahkah kalian melihat anak-anak bangsa yang gagal main di piala dunia u-20?,negatif
Kemungkinana ada lobi utk tdk memasukkan alasan penolakan Tim Nas Israel dlm surat pembatalan piala dunia u-20. Karena bebera pihak yg menolak adalah kader PDIP https://t.co/2PfJADvkE0,positif
Yg nolak tim Israel di Piala Dunia U-20 itu kan 2 kepala daerah dari partainya Pak Jokowi. Bayangin geramnya blio wkwkwk,negatif
"""Sarkas!!! Ini Pesan Asnawi Usai FIFA Anulir Indonesia Tuan Rumah Piala Dunia U-20"" https://t.co/VWRqYQ4IeP",netral
@tanyakanrl Emang timnas indo gak masuk kualifikasi piala dunia U-20 ya?,netral
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Erick Thohir: Saya Sudah Berjuang, Kita Harus Tegar https://t.co/bMWwK95hj1",positif
"FIFA, Rabu (29/3) memutuskan untuk membatalkan Indonesia sebagai tuan rumah Piala Dunia 2023 U-20 yang sedianya dilangsungkan pertengahan tahun ini.
https://t.co/JivptuGRsV",negatif
"@Hafizhmulky @panditfootball kalau ada yang gampang kenapa harus pake kualifikasi? di piala dunia u-20 berikutnya pemainnya ya bukan mereka lagi mangkannya dia marah seperti itu, ini kesempatan emas buat tampil di piala dunia lah kok malah di sia² kan.",positif
"Breaking News: Indonesia Resmi Batal Jadi Tuan Rumah Piala Dunia U-20 2023

 Sumber: https://t.co/rK3U5xhcxg | Media Kolaborasi Indonesia. 
 https://t.co/mMq1Y7GRE8

#fifa #pialaduniau20 #pialadunia #u20indonesia  #fifaworldcup #fifau20 #pssi #beritaterkini #BreakingNews https://t.co/gpaQs3TBop",negatif
Pembatalan Indonesia menjadi tuan rumah Piala Dunia U-20 2023 mempengaruhi keikutsertaan di ajang itu. Apakah Indonesia masih bisa berlaga di Piala Dunia U-20? https://t.co/7yenLOE8gv,negatif
"@ganjarpranowo Salah satu kunci bahagia di hari tua adalah melihat indonesia bermain di piala dunia U-20 dg yang seusia.

Apalagi bisa sambil menikmati makanan sesuai yang kita inginkan. Semoga kita bisa seperti itu. Bahagia sampai tua.",positif
Tuan Guru Bajang: Banyak kerugian yang timbul akibat batalnya Indonesia menjadi tuan rumah Piala Dunia U-20. https://t.co/JGvGkR2Nyw,negatif
"Hanya berselang sepekan setelah Tragedi Kanjuruhan, di Argentina ada insiden gas air mata di stadion. Skr Indonesia dipastikan batal jadi tuan rumah Piala Dunia U-20, lalu Argentina gercep mengajukan sbg tuan rumah. Menurut kalian apa yg membedakan kasus Indonesia dan Argentina? https://t.co/q8wtIzfRJf",negatif
kita ingin melihat anak anak bangsa tampil di piala dunia u-20 tpi apa daya semua di hancurkan begtu saja oleh sekumpulan org org yg tak bertanggung jawab,negatif
"@FaktaSepakbola Semoga timnas u-20 Israel juara Piala Dunia, Amin! Bangsa Pilihan TUHAN. Go Go, Israel! 🇮🇱🔥✊",positif
"Ketua Persatuan Sepakbola Seluruh Indonesia, Erick Thohir menyebut sudah berjuang maksimal agar Indonesia tetap menjadi tuan rumah Piala Dunia U-20. https://t.co/AAUnFqm758",positif
"FIFA Batalkan Piala Dunia U-20 2023 di Indonesia, Hugo Samir Enggan Padamkan Mimpi #FIFA https://t.co/8w2xRXXGUV",negatif
"KNPI Ancam Kerahkan Kekuatan jika Israel Ikut Piala Dunia U-20 di Indonesia | Baliexpress 

https://t.co/0zQBdJiTaf",positif
"Gibran Rakabuming: Solo Siap Gantikan Bali Gelar Drawing Piala Dunia U-20 | Baliexpress 

https://t.co/ppp0Uu76sD",positif
PSSI Sebut Pembatalan Piala Dunia U-20 di Indonesia Berdampak Secara Ekonomi https://t.co/a4brPX3Qbv lewat @Nonstopid,netral
PSSI Sebut Pembatalan Piala Dunia U-20 di Indonesia Berdampak Secara Ekonomi https://t.co/1XcBqYF0RP lewat @Nonstopid,netral
"Indonesia batal gelar Piala Dunia U-20, Diego Michiels Sindir Keras 2 Gubernur 
#DiegoMichiels #pialaduniau20 #GanjarPranowo #IWayanKoster https://t.co/AWe16Ygyhi",negatif
"Israel tetap bisa bermain di Piala Dunia U-20, 
Palestina tetap bisa bermain di Piala Asia 2024. 
Sedangkan Pemain &amp; Suporter Indonesia cuma bisa nangis dipojokan karna Timnas Indonesia &amp; Klub2 Indonesia gak bisa ikut berkompetisi diInternasional

PDIP PKS PAN Ganjar Wayan Koster",positif
Ada isu Bom di Bali yg menjadi penyebab Indonesia dicoret dari tuan rumah Piala Dunia U-20?,netral
"FIFA Hapus Link Artikel Theme Song Piala Dunia U-20 | Baliexpress 

https://t.co/VzpCvfRSKS",netral
"Kegagalan Indonesia menjadi tuan rumah piala Dunia u-20, Merupakan cara PDIP menunjukkan kepada bapak jokowi, bahwa bapak jokowi bukan siapa-siapa tanpa PDIP. 

#WorldCup2023",negatif
"Udah di kasih jalan mudah untuk Indonesia mentas di Piala Dunia U-20, eh digagalkan oleh tingkah laku sok iyes dari orang Indonesia sendiri

Kecewa sih, iya kecewa",negatif
"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20

https://t.co/196xjCqkx9",netral
"LIGAUTAMA - 5 Fakta Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Nomor 1 Siap-Siap Kena Sanksi! : Okezone Bola
https://t.co/YUiTsOJ0VN
#infoslotgacor #slotgacor #slotindonesia #gameslotgacor https://t.co/e6avJvHRnK",positif
"Protes Soal Israel Bikin Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Bagaimana Nasib ANOC World Beach Games 2023? https://t.co/EXlwoChPDH #TempoSport",negatif
"#BeritaJateng
Piala Dunia U-20 Masih Abu-abu, Gibran: Siap-siap Bersedih
@gibran_tweet 
#gibranrakabumingraka
#pialaduniaU20 
https://t.co/s7ZKtedTdk",negatif
"Kalian puas sudah? 

Mimpi indah Putra bangsa hancur sudah... 

Israel tetap main di Piala Dunia U 20...

Timnas U20 Indonesia🇮🇩🇮🇩 hancur sudah mimpi indahnya..",positif
"Habis ini muncul pahlawan kesiangan, setelah kita batal jadi tuan rumah piala dunia u 20, lihat saja.....

Kntl kalian semua...",positif
"KAMI KECEWA 😭😭🥀🥀

Hanyalah para insan olahraga yang kecewa dengan batalnya Piala Dunia U-20 di Indonesia... 💔

#WorldCupU20 #PialaDuniaU20 #PSSI #Sepakbola #Indosport https://t.co/DklQ3mFRWe",negatif
